date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,exchange_rate_buying,Crud_Price_Monthly_Average,Crude_price_GHS
4/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Peppers (fresh),713,KG,aggregate,Retail,GHS,10.37,1.82,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Plantains (apem),705,Bunch,aggregate,Wholesale,GHS,17.62,3.09,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Plantains (apem),705,KG,aggregate,Retail,GHS,5.33,0.94,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Plantains (apentu),98,Bunch,aggregate,Wholesale,GHS,30.33,5.32,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Plantains (apentu),98,KG,aggregate,Retail,GHS,4.75,0.83,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Tomatoes (local),346,52 KG,aggregate,Wholesale,GHS,386.67,67.84,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Tomatoes (local),346,KG,aggregate,Retail,GHS,11.11,1.95,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Tomatoes (navrongo),710,52 KG,aggregate,Wholesale,GHS,389.38,68.31,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,ACCRA METROPOLIS,Accra,209,5.55,-0.22,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,10.69,1.88,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Cassava,68,KG,aggregate,Retail,GHS,2.78,0.49,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,5.83,1.02,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,2.43,0.43,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,2.54,0.45,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,4.17,0.73,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,GHS,15.56,2.73,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Rice (local),71,KG,aggregate,Retail,GHS,9.17,1.61,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,6.11,1.07,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Yam,99,KG,aggregate,Retail,GHS,3.48,0.61,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,cereals and tubers,Yam (puna),737,KG,aggregate,Retail,GHS,4.31,0.76,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,aggregate,Retail,GHS,16,2.81,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,"meat, fish and eggs",Meat (chicken),94,KG,aggregate,Retail,GHS,11,1.93,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,GHS,9.17,1.61,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,pulses and nuts,Soybeans,248,KG,aggregate,Retail,GHS,5.78,1.01,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,vegetables and fruits,Eggplants,434,KG,aggregate,Retail,GHS,13.06,2.29,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,vegetables and fruits,Onions,173,KG,aggregate,Retail,GHS,4.33,0.76,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,vegetables and fruits,Peppers (dried),714,KG,aggregate,Retail,GHS,30.56,5.36,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,vegetables and fruits,Plantains (apem),705,KG,aggregate,Retail,GHS,21.7,3.81,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,vegetables and fruits,Plantains (apentu),98,KG,aggregate,Retail,GHS,18.89,3.31,5.51235,26.63,146.7938805
4/15/2020,GREATER ACCRA,TEMA METROPOLIS,Tema,210,5.62,-0.02,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,15.28,2.68,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Cassava,68,91 KG,aggregate,Wholesale,GHS,129.26,22.68,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Cassava,68,KG,aggregate,Retail,GHS,1.52,0.27,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Gari,63,68 KG,aggregate,Wholesale,GHS,151.97,26.66,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,2.53,0.44,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Maize,51,100 KG,aggregate,Wholesale,GHS,104.96,18.41,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,1.09,0.19,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,GHS,104.89,18.4,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,1.05,0.18,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,164.31,28.83,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,1.94,0.34,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,GHS,346.83,60.85,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,GHS,7.49,1.31,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (local),71,50 KG,aggregate,Wholesale,GHS,113.63,19.94,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Rice (local),71,KG,aggregate,Retail,GHS,2.33,0.41,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Sorghum,65,109 KG,aggregate,Wholesale,GHS,194.92,34.2,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,1.92,0.34,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Yam,99,250 KG,aggregate,Wholesale,GHS,327.78,57.5,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Yam,99,KG,aggregate,Retail,GHS,1.29,0.23,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Yam (puna),737,250 KG,aggregate,Wholesale,GHS,345.56,60.63,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,cereals and tubers,Yam (puna),737,KG,aggregate,Retail,GHS,1.59,0.28,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,aggregate,Retail,GHS,30,5.26,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,"meat, fish and eggs",Meat (chicken),94,KG,aggregate,Retail,GHS,24,4.21,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,GHS,5.16,0.9,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,pulses and nuts,Cowpeas (white),479,109 KG,aggregate,Wholesale,GHS,488.04,85.62,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,pulses and nuts,Soybeans,248,109 KG,aggregate,Wholesale,GHS,199.17,34.94,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,pulses and nuts,Soybeans,248,KG,aggregate,Retail,GHS,2.09,0.37,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Eggplants,434,KG,aggregate,Retail,GHS,4.3,0.75,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Onions,173,73 KG,aggregate,Wholesale,GHS,233.6,40.98,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Onions,173,KG,aggregate,Retail,GHS,4.04,0.71,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Peppers (dried),714,16 KG,aggregate,Wholesale,GHS,171.64,30.11,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Peppers (dried),714,KG,aggregate,Retail,GHS,10,1.75,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Peppers (fresh),713,KG,aggregate,Retail,GHS,5.36,0.94,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Plantains (apem),705,Bunch,aggregate,Wholesale,GHS,27.03,4.74,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Plantains (apem),705,KG,aggregate,Retail,GHS,3.13,0.55,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Plantains (apentu),98,Bunch,aggregate,Wholesale,GHS,28.66,5.03,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Plantains (apentu),98,KG,aggregate,Retail,GHS,3.46,0.61,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Tomatoes (local),346,52 KG,aggregate,Wholesale,GHS,392.53,68.87,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Tomatoes (local),346,KG,aggregate,Retail,GHS,2.89,0.51,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Tomatoes (navrongo),710,52 KG,aggregate,Wholesale,GHS,111.43,19.55,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,TAMALE NORTH SUB METRO,Tamale,220,9.4,-0.83,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,2.91,0.51,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,2.43,0.43,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Maize,51,100 KG,aggregate,Wholesale,GHS,93.81,16.46,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,1.03,0.18,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,138.73,24.34,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,1.7,0.3,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,GHS,405.45,71.13,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Rice (local),71,50 KG,aggregate,Wholesale,GHS,122.64,21.52,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Rice (local),71,KG,aggregate,Retail,GHS,2.84,0.5,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Sorghum,65,109 KG,aggregate,Wholesale,GHS,143.1,25.11,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,1.5,0.26,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,cereals and tubers,Yam (puna),737,KG,aggregate,Retail,GHS,1.45,0.25,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Wholesale,GHS,18,3.16,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,"meat, fish and eggs","Fish (mackerel, fresh)",744,20 KG,aggregate,Wholesale,GHS,191.6,33.61,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,aggregate,Retail,GHS,12,2.11,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,"meat, fish and eggs",Meat (chicken),94,10 KG,aggregate,Wholesale,GHS,110,19.3,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,"meat, fish and eggs",Meat (chicken),94,KG,aggregate,Retail,GHS,14,2.46,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,"meat, fish and eggs","Meat (chicken, local)",792,10 KG,aggregate,Wholesale,GHS,115,20.18,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,GHS,3.02,0.53,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,pulses and nuts,Cowpeas (white),479,109 KG,aggregate,Wholesale,GHS,286.21,50.21,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,pulses and nuts,Soybeans,248,109 KG,aggregate,Wholesale,GHS,141.84,24.88,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,pulses and nuts,Soybeans,248,KG,aggregate,Retail,GHS,1.71,0.3,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,vegetables and fruits,Onions,173,KG,aggregate,Retail,GHS,6.38,1.12,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,vegetables and fruits,Peppers (dried),714,16 KG,aggregate,Wholesale,GHS,196.27,34.43,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,vegetables and fruits,Peppers (dried),714,KG,aggregate,Retail,GHS,14.35,2.52,5.51235,26.63,146.7938805
4/15/2020,NORTHERN,YENDI MUNICIPAL,Yendi,1739,9.45,-0.01,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,3.66,0.64,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Cassava,68,91 KG,aggregate,Wholesale,GHS,165,28.95,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Cassava,68,KG,aggregate,Retail,GHS,3.93,0.69,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Gari,63,68 KG,aggregate,Wholesale,GHS,184.58,32.38,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,2.25,0.39,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Maize,51,100 KG,aggregate,Wholesale,GHS,101.59,17.82,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Maize,51,KG,aggregate,Retail,GHS,1.19,0.21,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,GHS,101.59,17.82,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,GHS,1.19,0.21,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Millet,73,93 KG,aggregate,Wholesale,GHS,158.83,27.86,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Millet,73,KG,aggregate,Retail,GHS,2,0.35,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,GHS,275,48.25,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,GHS,5.44,0.95,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (local),71,50 KG,aggregate,Wholesale,GHS,122.27,21.45,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Rice (local),71,KG,aggregate,Retail,GHS,2.73,0.48,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Sorghum,65,109 KG,aggregate,Wholesale,GHS,149.62,26.25,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Sorghum,65,KG,aggregate,Retail,GHS,1.64,0.29,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Yam,99,KG,aggregate,Retail,GHS,2.53,0.44,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,cereals and tubers,Yam (puna),737,KG,aggregate,Retail,GHS,2.71,0.48,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Wholesale,GHS,12,2.11,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,"meat, fish and eggs",Meat (chicken),94,KG,aggregate,Retail,GHS,11.59,2.03,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,GHS,3.32,0.58,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,pulses and nuts,Cowpeas (white),479,109 KG,aggregate,Wholesale,GHS,254.02,44.56,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,pulses and nuts,Soybeans,248,109 KG,aggregate,Wholesale,GHS,161.36,28.31,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,pulses and nuts,Soybeans,248,KG,aggregate,Retail,GHS,2.02,0.35,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Eggplants,434,KG,aggregate,Retail,GHS,2.8,0.49,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Onions,173,73 KG,aggregate,Wholesale,GHS,368.99,64.74,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Onions,173,KG,aggregate,Retail,GHS,5.29,0.93,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Peppers (dried),714,16 KG,aggregate,Wholesale,GHS,320,56.14,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Peppers (dried),714,KG,aggregate,Retail,GHS,27.82,4.88,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Peppers (fresh),713,20 KG,aggregate,Wholesale,GHS,150,26.32,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Peppers (fresh),713,KG,aggregate,Retail,GHS,8.41,1.48,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apem),705,Bunch,aggregate,Wholesale,GHS,58.06,10.19,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apem),705,KG,aggregate,Retail,GHS,7.4,1.3,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apentu),98,Bunch,aggregate,Wholesale,GHS,41.94,7.36,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Plantains (apentu),98,KG,aggregate,Retail,GHS,6.32,1.11,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Tomatoes (navrongo),710,52 KG,aggregate,Wholesale,GHS,181.26,31.8,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,221,10.79,-0.85,vegetables and fruits,Tomatoes (navrongo),710,KG,aggregate,Retail,GHS,3.66,0.64,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,GARU TEMPANE,Garu,1720,10.85,-0.18,cereals and tubers,Cassava,68,91 KG,aggregate,Wholesale,GHS,106.64,18.71,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,GARU TEMPANE,Garu,1720,10.85,-0.18,cereals and tubers,Cassava,68,KG,aggregate,Retail,GHS,1.84,0.32,5.51235,26.63,146.7938805
4/15/2020,UPPER EAST,GARU TEMPANE,Garu,1720,10.85,-0.18,cereals and tubers,Gari,63,KG,aggregate,Retail,GHS,1.9,0.33,5.51235,26.63,146.7938805
