date,region,district,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,exchange_rate_buying,month_avcrude_p,precipitation_mm,temperature,year,month,month_name,period
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apem),Bunch,aggregate,Wholesale,GHS,67.28,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,8.89,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apentu),Bunch,aggregate,Wholesale,GHS,61.48,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,6.55,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,8.1,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,CAPE COAST METRO,Cape Coast,5.11,-1.24,vegetables and fruits,Tomatoes (navrongo),KG,aggregate,Retail,GHS,5.0,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,2.53,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Gari,KG,aggregate,Retail,GHS,6.31,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Maize,KG,aggregate,Retail,GHS,6.5,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,6.51,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Millet,KG,aggregate,Retail,GHS,12.79,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,10.91,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,8.62,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Yam,KG,aggregate,Retail,GHS,4.06,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,5.53,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,9.2,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,"meat, fish and eggs",Meat (chicken),KG,aggregate,Retail,GHS,9.6,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,20.69,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,8.21,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Eggplants,KG,aggregate,Retail,GHS,4.23,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Onions,KG,aggregate,Retail,GHS,3.0,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Peppers (dried),KG,aggregate,Retail,GHS,5.13,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Peppers (fresh),KG,aggregate,Retail,GHS,0.87,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,4.26,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,4.1,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,7.85,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,CENTRAL,MFANTSIMAN,Mankessim,5.27,-1.02,vegetables and fruits,Tomatoes (navrongo),KG,aggregate,Retail,GHS,2.68,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Gari,KG,aggregate,Retail,GHS,5.63,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Maize,100 KG,aggregate,Wholesale,GHS,474.67,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Maize,KG,aggregate,Retail,GHS,5.69,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Millet,93 KG,aggregate,Wholesale,GHS,749.05,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Millet,KG,aggregate,Retail,GHS,8.48,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Rice (local),50 KG,aggregate,Wholesale,GHS,427.0,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,8.95,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Sorghum,109 KG,aggregate,Wholesale,GHS,573.88,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,5.64,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Yam,KG,aggregate,Retail,GHS,3.17,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,3.42,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,"meat, fish and eggs","Meat (chicken, local)",10 KG,aggregate,Wholesale,GHS,497.98,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,NORTHERN,YENDI MUNICIPAL,Yendi,9.45,-0.01,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,8.19,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Cassava,91 KG,aggregate,Wholesale,GHS,316.58,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,3.76,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Gari,68 KG,aggregate,Wholesale,GHS,345.22,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Gari,KG,aggregate,Retail,GHS,6.09,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Maize,100 KG,aggregate,Wholesale,GHS,525.29,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Maize,KG,aggregate,Retail,GHS,6.11,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,GHS,525.29,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,6.11,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Millet,93 KG,aggregate,Wholesale,GHS,729.17,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Millet,KG,aggregate,Retail,GHS,9.09,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Rice (imported),50 KG,aggregate,Wholesale,GHS,475.0,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,12.46,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Rice (local),50 KG,aggregate,Wholesale,GHS,336.53,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,8.24,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Sorghum,109 KG,aggregate,Wholesale,GHS,591.36,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,5.84,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,cereals and tubers,Yam,KG,aggregate,Retail,GHS,2.46,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,"meat, fish and eggs",Eggs,30 pcs,aggregate,Wholesale,GHS,563.38,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,7.82,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,"meat, fish and eggs",Meat (chicken),10 KG,aggregate,Wholesale,GHS,252.35,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,"meat, fish and eggs",Meat (chicken),KG,aggregate,Retail,GHS,1.91,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,13.63,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,pulses and nuts,Cowpeas (white),109 KG,aggregate,Wholesale,GHS,875.0,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,pulses and nuts,Soybeans,109 KG,aggregate,Wholesale,GHS,168.55,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,17.68,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,vegetables and fruits,Onions,KG,aggregate,Retail,GHS,4.35,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,vegetables and fruits,Peppers (fresh),20 KG,aggregate,Wholesale,GHS,653.42,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,vegetables and fruits,Plantains (apem),Bunch,aggregate,Wholesale,GHS,73.61,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,8.05,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,vegetables and fruits,Plantains (apentu),Bunch,aggregate,Wholesale,GHS,59.17,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,6.32,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.79,-0.85,vegetables and fruits,Tomatoes (navrongo),KG,aggregate,Retail,GHS,3.14,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,1.62,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Gari,KG,aggregate,Retail,GHS,7.68,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Maize,KG,aggregate,Retail,GHS,5.46,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,5.8,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Millet,KG,aggregate,Retail,GHS,10.25,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,9.27,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,9.42,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,12.3,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Yam,KG,aggregate,Retail,GHS,3.42,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,4.1,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,7.86,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,"meat, fish and eggs",Meat (chicken),KG,aggregate,Retail,GHS,3.33,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,5.97,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,pulses and nuts,Soybeans,KG,aggregate,Retail,GHS,9.0,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Eggplants,KG,aggregate,Retail,GHS,3.11,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Onions,KG,aggregate,Retail,GHS,3.74,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Peppers (fresh),KG,aggregate,Retail,GHS,1.49,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Plantains (apem),KG,aggregate,Retail,GHS,4.55,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Plantains (apentu),KG,aggregate,Retail,GHS,4.04,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Tomatoes (local),KG,aggregate,Retail,GHS,7.38,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HO MUNICIPAL,Ho,6.6,0.47,vegetables and fruits,Tomatoes (navrongo),KG,aggregate,Retail,GHS,2.44,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Cassava,91 KG,aggregate,Wholesale,GHS,148.0,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Cassava,KG,aggregate,Retail,GHS,3.48,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Gari,68 KG,aggregate,Wholesale,GHS,287.28,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Gari,KG,aggregate,Retail,GHS,10.11,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Maize,100 KG,aggregate,Wholesale,GHS,354.03,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Maize,KG,aggregate,Retail,GHS,5.71,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Maize (yellow),100 KG,aggregate,Wholesale,GHS,319.05,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Maize (yellow),KG,aggregate,Retail,GHS,5.36,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Millet,93 KG,aggregate,Wholesale,GHS,577.0,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Millet,KG,aggregate,Retail,GHS,12.29,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Rice (imported),50 KG,aggregate,Wholesale,GHS,204.44,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Rice (imported),KG,aggregate,Retail,GHS,11.0,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Rice (local),50 KG,aggregate,Wholesale,GHS,259.28,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Rice (local),KG,aggregate,Retail,GHS,16.75,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Sorghum,109 KG,aggregate,Wholesale,GHS,723.01,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Sorghum,KG,aggregate,Retail,GHS,12.34,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Yam,250 KG,aggregate,Wholesale,GHS,1197.78,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Yam,KG,aggregate,Retail,GHS,6.86,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Yam (puna),250 KG,aggregate,Wholesale,GHS,1321.07,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,cereals and tubers,Yam (puna),KG,aggregate,Retail,GHS,5.47,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,"meat, fish and eggs",Eggs,30 pcs,aggregate,Wholesale,GHS,820.63,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,"meat, fish and eggs","Fish (mackerel, fresh)",20 KG,aggregate,Wholesale,GHS,140.0,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,"meat, fish and eggs","Fish (mackerel, fresh)",KG,aggregate,Retail,GHS,11.63,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,"meat, fish and eggs",Meat (chicken),10 KG,aggregate,Wholesale,GHS,445.67,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,"meat, fish and eggs",Meat (chicken),KG,aggregate,Retail,GHS,9.79,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,"meat, fish and eggs","Meat (chicken, local)",10 KG,aggregate,Wholesale,GHS,82.21,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,pulses and nuts,Cowpeas,KG,aggregate,Retail,GHS,12.22,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
2022-12-15,VOLTA,HOHOE MUNICIPAL,Hohoe,7.15,0.47,pulses and nuts,Cowpeas (white),109 KG,aggregate,Wholesale,GHS,263.65,10.02968947,815.8149418,1093.49,37.55,2022.0,12.0,December,2022-12
